transaction_id,account_id,timestamp,amount,merchant_category,location,is_fraud
TRX_0017983,ACC_0053,2025-10-03 00:03:18,20.39,Electronics,Vantaa,0
TRX_0017984,ACC_0440,2025-10-03 21:33:00,63.31,Travel,Tampere,0
TRX_0017985,ACC_0164,2025-09-20 05:36:40,42.101024727277874,Gambling,Vantaa,1
TRX_0017986,ACC_0095,2025-10-05 07:43:47,116.63,Travel,Turku,0
TRX_0017987,ACC_0016,2025-10-03 16:34:11,183.67,ATM Withdrawal,Vantaa,0
TRX_0017988,ACC_0210,2025-09-15 05:22:18,90.17,ATM Withdrawal,Turku,0
TRX_0017989,ACC_0181,2025-09-22 04:18:45,12.5,Subscription,Vantaa,0
TRX_0017990,ACC_0244,2025-10-03 06:14:11,190.44,Gambling,Tampere,0
TRX_0017991,ACC_0268,2025-10-08 23:47:56,75.7,Online Retail,Tampere,0
TRX_0017992,ACC_0356,2025-09-30 11:00:31,737.85,Fast Food,Turku,0
TRX_0017993,ACC_0211,2025-09-25 18:07:01,40.93,ATM Withdrawal,Oulu,0
TRX_0017994,ACC_0149,2025-09-22 00:59:16,86.49,Travel,Turku,0
TRX_0017995,ACC_0204,2025-09-20 07:41:49,56.47,Gambling,Helsinki,0
TRX_0017996,ACC_0441,2025-09-15 20:06:31,20.94,Jewelry,Turku,0
TRX_0017997,ACC_0212,2025-10-06 18:35:09,259.92,Gambling,Tampere,0
TRX_0017998,ACC_0139,2025-10-07 19:36:03,70.95,Online Retail,Helsinki,0
TRX_0017999,ACC_0318,2025-09-21 23:32:55,27.56,Online Retail,Tampere,0
TRX_0018000,ACC_0013,2025-09-18 05:43:29,111.11,Fast Food,Vantaa,0
TRX_0018001,ACC_0391,2025-09-13 05:33:09,77.18,Subscription,Helsinki,0
TRX_0018002,ACC_0059,2025-09-21 13:55:13,243.34,Travel,Helsinki,0
TRX_0018003,ACC_0337,2025-09-25 23:47:11,49.3,Fast Food,Turku,0
TRX_0018004,ACC_0205,2025-10-07 06:30:51,720.5,Fast Food,Turku,0
TRX_0018005,ACC_0421,2025-10-04 07:19:07,335.84,Subscription,Oulu,0
TRX_0018006,ACC_0408,2025-10-09 10:52:13,117.78,Electronics,Tampere,0
TRX_0018007,ACC_0445,2025-09-24 16:57:23,366.26,ATM Withdrawal,Oulu,0
TRX_0018008,ACC_0324,2025-09-28 22:41:18,333.91,Utility Bill,Vantaa,0
TRX_0018009,ACC_0091,2025-09-14 19:29:07,77.48,Jewelry,Tampere,0
TRX_0018010,ACC_0258,2025-09-16 20:23:55,71.96,Jewelry,Vantaa,0
TRX_0018011,ACC_0191,2025-09-30 14:27:59,92.99,Gambling,Helsinki,0
TRX_0018012,ACC_0414,2025-10-10 06:46:59,615.64,Online Retail,Turku,0
TRX_0018013,ACC_0143,2025-09-29 06:09:52,27.87,Subscription,Helsinki,0
TRX_0018014,ACC_0325,2025-09-26 03:23:26,36.5,Travel,Turku,0
TRX_0018015,ACC_0453,2025-10-02 04:35:07,30.83,Groceries,Helsinki,0
TRX_0018016,ACC_0104,2025-09-18 11:47:17,17.29,Fast Food,Espoo,0
TRX_0018017,ACC_0083,2025-09-17 00:25:08,47.62,Gas Station,Espoo,0
TRX_0018018,ACC_0079,2025-09-19 07:32:47,55.61,Jewelry,Vantaa,0
TRX_0018019,ACC_0181,2025-10-02 21:33:53,192.56,Jewelry,Turku,0
TRX_0018020,ACC_0069,2025-09-15 03:40:03,53.36,ATM Withdrawal,Vantaa,0
TRX_0018021,ACC_0297,2025-09-14 11:46:17,31.39,Jewelry,Turku,0
TRX_0018022,ACC_0346,2025-09-28 04:46:33,20.89,Online Retail,Vantaa,0
TRX_0018023,ACC_0103,2025-09-19 13:49:37,59.72,Travel,Helsinki,0
TRX_0018024,ACC_0017,2025-09-15 22:06:35,183.73,Gas Station,Oulu,0
TRX_0018025,ACC_0105,2025-09-28 23:26:35,66.15,Electronics,Oulu,0
TRX_0018026,ACC_0156,2025-09-24 20:41:29,165.98,Gas Station,Vantaa,0
TRX_0018027,ACC_0320,2025-09-16 10:00:32,12.97,Groceries,Espoo,0
TRX_0018028,ACC_0137,2025-10-10 01:10:17,29.14,Utility Bill,Tampere,0
TRX_0018029,ACC_0397,2025-09-20 03:18:43,35.07,ATM Withdrawal,Tampere,0
TRX_0018030,ACC_0410,2025-09-27 13:52:14,93.55,Gambling,Vantaa,0
TRX_0018031,ACC_0351,2025-09-27 05:18:34,51.95,Travel,Helsinki,0
TRX_0018032,ACC_0149,2025-09-19 02:22:12,78.35,Online Retail,Oulu,0
TRX_0018033,ACC_0307,2025-09-16 22:36:49,217.44,Fast Food,Oulu,0
TRX_0018034,ACC_0301,2025-09-20 14:09:47,133.27,Gambling,Espoo,0
TRX_0018035,ACC_0369,2025-09-21 09:01:56,62.51,Travel,Tampere,0
TRX_0018036,ACC_0493,2025-10-07 23:48:29,380.63,Subscription,Vantaa,0
TRX_0018037,ACC_0135,2025-10-09 02:39:57,153.58,Fast Food,Tampere,0
TRX_0018038,ACC_0162,2025-09-19 09:16:23,97.84,Utility Bill,Oulu,0
TRX_0018039,ACC_0021,2025-10-08 22:46:12,51.94,Travel,Turku,0
TRX_0018040,ACC_0328,2025-09-14 22:25:03,105.33,Gambling,Espoo,0
TRX_0018041,ACC_0081,2025-10-09 19:53:26,136.82,Gas Station,Helsinki,0
TRX_0018042,ACC_0091,2025-09-22 09:27:43,100.84,ATM Withdrawal,Vantaa,0
TRX_0018043,ACC_0058,2025-10-06 11:05:59,154.89,Gas Station,Vantaa,0
TRX_0018044,ACC_0251,2025-09-18 06:26:31,154.6,Travel,Espoo,0
TRX_0018045,ACC_0472,2025-09-27 03:59:05,47.9,Gas Station,Vantaa,0
TRX_0018046,ACC_0485,2025-09-29 16:29:28,137.04,Electronics,Turku,0
TRX_0018047,ACC_0409,2025-10-08 09:02:45,14.74,Electronics,Espoo,0
TRX_0018048,ACC_0196,2025-10-02 13:35:31,44.39,ATM Withdrawal,Helsinki,0
TRX_0018049,ACC_0041,2025-10-04 22:44:10,27.51,Subscription,Espoo,0
TRX_0018050,ACC_0135,2025-09-23 01:56:01,99.68,Jewelry,Oulu,0
TRX_0018051,ACC_0134,2025-10-02 06:46:10,181.69,Gambling,Turku,0
TRX_0018052,ACC_0065,2025-09-11 22:49:54,84.8,Utility Bill,Espoo,0
TRX_0018053,ACC_0095,2025-09-20 21:25:08,276.34,Electronics,Vantaa,0
TRX_0018054,ACC_0144,2025-09-14 02:11:28,164.63,Electronics,Oulu,0
TRX_0018055,ACC_0192,2025-09-19 12:28:21,69.26,Subscription,Turku,0
TRX_0018056,ACC_0486,2025-09-23 13:35:06,97.77,Online Retail,Tampere,0
TRX_0018057,ACC_0472,2025-09-15 22:24:33,604.48,Electronics,Oulu,0
TRX_0018058,ACC_0435,2025-09-20 20:06:16,228.86,Travel,Helsinki,0
TRX_0018059,ACC_0172,2025-09-12 06:08:47,26.54,Gas Station,Vantaa,0
TRX_0018060,ACC_0245,2025-10-11 17:12:52,486.19,Subscription,Oulu,0
TRX_0018061,ACC_0026,2025-10-02 09:31:42,135.2,Subscription,Helsinki,0
TRX_0018062,ACC_0242,2025-10-06 06:20:12,805.16,Electronics,Espoo,0
TRX_0018063,ACC_0090,2025-09-23 11:41:14,84.1,Subscription,Turku,0
TRX_0018064,ACC_0415,2025-09-22 02:06:27,316.2,Online Retail,Espoo,0
TRX_0018065,ACC_0314,2025-09-21 12:38:47,19.9,Gambling,Oulu,0
TRX_0018066,ACC_0028,2025-09-17 05:08:59,79.19,Travel,Turku,0
TRX_0018067,ACC_0160,2025-09-16 01:30:47,82.81,Fast Food,Helsinki,0
TRX_0018068,ACC_0223,2025-09-27 05:42:38,83.64,Jewelry,Tampere,0
TRX_0018069,ACC_0430,2025-10-11 15:03:43,102.09,Gas Station,Turku,0
TRX_0018070,ACC_0462,2025-09-20 16:20:49,92.54,Jewelry,Vantaa,0
TRX_0018071,ACC_0192,2025-09-18 13:30:16,39.13,Travel,Vantaa,0
TRX_0018072,ACC_0380,2025-10-04 18:10:18,281.61,Travel,Espoo,0
TRX_0018073,ACC_0185,2025-10-05 21:48:44,53.07,Gambling,Oulu,0
TRX_0018074,ACC_0405,2025-09-19 07:26:47,46.02,ATM Withdrawal,Espoo,0
TRX_0018075,ACC_0286,2025-10-04 12:40:27,209.22,Gas Station,Tampere,0
TRX_0018076,ACC_0361,2025-10-06 15:50:46,53.35,Online Retail,Helsinki,0
TRX_0018077,ACC_0218,2025-09-29 00:51:43,63.83,Utility Bill,Espoo,0
TRX_0018078,ACC_0227,2025-09-13 07:17:14,33.0,Groceries,Oulu,0
TRX_0018079,ACC_0166,2025-09-28 13:16:39,31.14,Utility Bill,Espoo,0
TRX_0018080,ACC_0099,2025-10-02 19:28:21,184.47,Gas Station,Oulu,0
TRX_0018081,ACC_0344,2025-10-10 23:16:34,156.92,Electronics,Helsinki,0
TRX_0018082,ACC_0277,2025-09-22 11:06:57,28.55,Gambling,Vantaa,0
TRX_0018083,ACC_0053,2025-10-03 02:04:09,95.77,Groceries,Espoo,0
TRX_0018084,ACC_0156,2025-09-14 15:18:19,48.89,Utility Bill,Espoo,0
TRX_0018085,ACC_0413,2025-10-04 23:22:23,77.46,Electronics,Espoo,0
TRX_0018086,ACC_0200,2025-09-22 18:11:26,40.29,Groceries,Turku,0
TRX_0018087,ACC_0379,2025-09-29 09:48:13,40.64,Groceries,Vantaa,0
TRX_0018088,ACC_0396,2025-09-22 05:49:03,51.49,ATM Withdrawal,Turku,0
TRX_0018089,ACC_0350,2025-09-22 12:55:20,180.81,Jewelry,Vantaa,0
TRX_0018090,ACC_0451,2025-10-05 15:44:45,98.82,Electronics,Tampere,0
TRX_0018091,ACC_0114,2025-10-05 05:40:21,71.7,Electronics,Turku,0
TRX_0018092,ACC_0459,2025-09-30 16:43:39,26.97,ATM Withdrawal,Espoo,0
TRX_0018093,ACC_0171,2025-09-21 10:35:25,55.8,Subscription,Vantaa,0
TRX_0018094,ACC_0134,2025-09-20 16:51:46,269.85,Online Retail,Turku,0
TRX_0018095,ACC_0420,2025-09-19 05:13:50,130.64,Gas Station,Vantaa,0
TRX_0018096,ACC_0059,2025-09-30 15:35:55,81.17,Groceries,Espoo,0
TRX_0018097,ACC_0485,2025-09-14 23:49:56,174.75,Subscription,Helsinki,0
TRX_0018098,ACC_0335,2025-10-04 01:13:14,21.25,Travel,Helsinki,0
TRX_0018099,ACC_0283,2025-09-14 20:24:24,54.16,Online Retail,Vantaa,0
TRX_0018100,ACC_0080,2025-10-06 04:04:53,41.09,Subscription,Tampere,0
TRX_0018101,ACC_0093,2025-09-18 20:02:54,130.66,Electronics,Vantaa,0
TRX_0018102,ACC_0495,2025-10-03 02:33:33,110.49,Jewelry,Oulu,0
TRX_0018103,ACC_0426,2025-10-05 01:34:44,64.96,Gas Station,Oulu,0
TRX_0018104,ACC_0264,2025-09-14 13:11:23,133.88,Electronics,Turku,0
TRX_0018105,ACC_0057,2025-10-08 01:35:25,62.63,Jewelry,Vantaa,0
TRX_0018106,ACC_0133,2025-09-24 20:11:09,189.91,Groceries,Helsinki,0
TRX_0018107,ACC_0222,2025-10-06 10:33:12,16.73,Travel,Turku,0
TRX_0018108,ACC_0262,2025-10-02 17:44:08,41.43,Jewelry,Turku,0
TRX_0018109,ACC_0180,2025-09-29 10:26:23,28.38,Utility Bill,Turku,0
TRX_0018110,ACC_0074,2025-10-07 02:09:13,304.41,Online Retail,Vantaa,0
TRX_0018111,ACC_0335,2025-10-10 23:23:48,127.68,Online Retail,Turku,0
TRX_0018112,ACC_0056,2025-09-24 13:21:40,209.02,Groceries,Tampere,0
TRX_0018113,ACC_0462,2025-09-15 15:09:05,141.58,ATM Withdrawal,Vantaa,0
TRX_0018114,ACC_0083,2025-09-23 04:39:58,137.15,Utility Bill,Tampere,0
TRX_0018115,ACC_0215,2025-09-14 09:16:57,585.93,Electronics,Turku,0
TRX_0018116,ACC_0215,2025-09-26 17:51:37,115.04,Electronics,Vantaa,0
TRX_0018117,ACC_0272,2025-10-07 02:16:12,36.97,Subscription,Espoo,0
TRX_0018118,ACC_0403,2025-10-07 13:22:27,242.23,Gas Station,Vantaa,0
TRX_0018119,ACC_0436,2025-09-19 09:46:55,62.23,Gas Station,Turku,0
TRX_0018120,ACC_0456,2025-10-07 13:55:08,36.57,Groceries,Oulu,0
TRX_0018121,ACC_0029,2025-10-07 01:36:20,92.78,Jewelry,Turku,0
TRX_0018122,ACC_0124,2025-10-06 14:41:46,304.48,Fast Food,Espoo,0
TRX_0018123,ACC_0183,2025-09-30 23:41:59,138.13,Electronics,Tampere,0
TRX_0018124,ACC_0021,2025-09-14 17:38:32,232.99,Fast Food,Tampere,0
TRX_0018125,ACC_0334,2025-09-27 17:10:53,83.27,Subscription,Tampere,0
TRX_0018126,ACC_0384,2025-09-30 19:42:13,81.78,Gambling,Tampere,0
TRX_0018127,ACC_0295,2025-09-24 04:38:40,133.84,Online Retail,Turku,0
TRX_0018128,ACC_0070,2025-09-20 06:26:22,49.46,Travel,Espoo,0
TRX_0018129,ACC_0048,2025-09-26 02:37:55,168.85,Travel,Turku,0
TRX_0018130,ACC_0458,2025-09-29 09:37:38,89.88,Utility Bill,Helsinki,0
TRX_0018131,ACC_0147,2025-09-25 09:18:50,48.93,ATM Withdrawal,Oulu,0
TRX_0018132,ACC_0108,2025-10-02 20:53:26,92.92,Electronics,Espoo,0
TRX_0018133,ACC_0069,2025-09-20 23:54:51,600.47,Travel,Oulu,0
TRX_0018134,ACC_0277,2025-09-28 08:02:00,124.17,Gambling,Turku,0
TRX_0018135,ACC_0240,2025-10-03 13:06:11,107.34,Online Retail,Helsinki,0
TRX_0018136,ACC_0471,2025-10-01 13:03:22,72.36,Gambling,Oulu,0
TRX_0018137,ACC_0010,2025-09-23 22:58:44,108.17,Utility Bill,Espoo,0
TRX_0018138,ACC_0358,2025-10-11 01:15:35,151.23,Jewelry,Espoo,0
TRX_0018139,ACC_0316,2025-10-10 05:51:03,73.66,Electronics,Helsinki,0
TRX_0018140,ACC_0050,2025-09-19 16:26:48,110.78,Travel,Espoo,0
TRX_0018141,ACC_0068,2025-10-10 17:42:39,94.02,Travel,Oulu,0
TRX_0018142,ACC_0204,2025-09-15 21:06:43,53.94,Gambling,Espoo,0
TRX_0018143,ACC_0299,2025-09-28 08:41:27,32.58,Utility Bill,Espoo,0
TRX_0018144,ACC_0035,2025-09-17 16:42:32,126.07,ATM Withdrawal,Vantaa,0
TRX_0018145,ACC_0144,2025-09-15 12:41:07,203.47,Fast Food,Espoo,0
TRX_0018146,ACC_0439,2025-09-28 01:33:43,54.6,Online Retail,Turku,0
TRX_0018147,ACC_0231,2025-09-22 01:12:26,324.05,Groceries,Tampere,0
TRX_0018148,ACC_0273,2025-09-27 16:11:12,35.51,Jewelry,Turku,0
TRX_0018149,ACC_0371,2025-10-03 04:44:56,33.45,Jewelry,Oulu,0
TRX_0018150,ACC_0115,2025-10-03 18:31:47,97.0,Utility Bill,Tampere,0
TRX_0018151,ACC_0047,2025-10-08 13:25:34,111.69,Gambling,Oulu,0
TRX_0018152,ACC_0020,2025-09-12 14:38:14,58.14,Fast Food,Oulu,0
TRX_0018153,ACC_0108,2025-10-02 11:32:26,295.64,ATM Withdrawal,Tampere,0
TRX_0018154,ACC_0061,2025-10-02 19:21:40,473.78,Jewelry,Tampere,0
TRX_0018155,ACC_0292,2025-09-18 17:15:29,183.2,Groceries,Oulu,0
TRX_0018156,ACC_0493,2025-10-04 05:59:31,111.01,Electronics,Turku,0
TRX_0018157,ACC_0309,2025-10-09 10:14:22,22.04,Utility Bill,Espoo,0
TRX_0018158,ACC_0468,2025-09-27 04:07:27,82.01,Online Retail,Tampere,0
TRX_0018159,ACC_0159,2025-10-09 12:53:13,32.22,Electronics,Turku,0
TRX_0018160,ACC_0307,2025-10-09 07:33:12,35.63,Jewelry,Tampere,0
TRX_0018161,ACC_0384,2025-09-13 15:07:53,125.27,ATM Withdrawal,Vantaa,0
TRX_0018162,ACC_0279,2025-09-26 18:32:52,346.02,Groceries,Helsinki,0
TRX_0018163,ACC_0169,2025-09-29 06:07:15,293.87,Electronics,Espoo,0
TRX_0018164,ACC_0373,2025-09-27 10:31:58,84.91,Subscription,Oulu,0
TRX_0018165,ACC_0191,2025-10-07 22:23:29,54.64,Electronics,Tampere,0
TRX_0018166,ACC_0406,2025-09-20 22:41:14,24.61,Utility Bill,Oulu,0
TRX_0018167,ACC_0452,2025-09-21 19:58:13,55.49,ATM Withdrawal,Oulu,0
TRX_0018168,ACC_0346,2025-10-06 07:16:13,186.78,Groceries,Turku,0
TRX_0018169,ACC_0493,2025-10-04 23:59:49,70.25,ATM Withdrawal,Vantaa,0
TRX_0018170,ACC_0392,2025-09-28 22:39:16,98.14,Travel,Oulu,0
TRX_0018171,ACC_0027,2025-09-29 21:32:42,86.23,Groceries,Tampere,0
TRX_0018172,ACC_0290,2025-09-24 02:29:32,83.33,Gambling,Helsinki,0
TRX_0018173,ACC_0230,2025-10-09 23:13:27,59.1,ATM Withdrawal,Tampere,0
TRX_0018174,ACC_0252,2025-09-23 12:03:41,75.96,ATM Withdrawal,Helsinki,0
TRX_0018175,ACC_0450,2025-09-17 17:29:14,208.32,Travel,Turku,0
TRX_0018176,ACC_0017,2025-09-27 12:59:15,46.38,ATM Withdrawal,Oulu,0
TRX_0018177,ACC_0247,2025-09-15 04:32:25,141.58,Online Retail,Oulu,0
TRX_0018178,ACC_0331,2025-10-06 09:26:50,66.06,Travel,Turku,0
TRX_0018179,ACC_0198,2025-09-17 07:14:44,78.77,Electronics,Turku,0
TRX_0018180,ACC_0371,2025-10-10 02:17:44,45.17,Gambling,Helsinki,0
TRX_0018181,ACC_0086,2025-09-13 03:30:05,14.44,ATM Withdrawal,Espoo,0
TRX_0018182,ACC_0154,2025-10-01 01:54:55,30.02,Travel,Oulu,0
TRX_0018183,ACC_0153,2025-10-09 01:09:15,189.03,Groceries,Oulu,0
TRX_0018184,ACC_0103,2025-10-05 09:54:40,143.35,Jewelry,Tampere,0
TRX_0018185,ACC_0152,2025-09-21 15:22:29,141.47,Subscription,Helsinki,0
TRX_0018186,ACC_0248,2025-09-19 15:53:46,136.34,ATM Withdrawal,Helsinki,0
TRX_0018187,ACC_0460,2025-10-11 04:09:45,293.87,Subscription,Turku,0
TRX_0018188,ACC_0177,2025-10-11 13:24:53,68.22,Subscription,Espoo,0
TRX_0018189,ACC_0013,2025-10-10 08:59:49,51.77,Gambling,Oulu,0
TRX_0018190,ACC_0169,2025-09-13 09:46:40,148.24,Subscription,Turku,0
TRX_0018191,ACC_0460,2025-09-24 05:50:28,112.56,Subscription,Turku,0
TRX_0018192,ACC_0462,2025-09-14 20:42:49,64.82,Online Retail,Tampere,0
TRX_0018193,ACC_0398,2025-10-05 19:31:31,35.17,Online Retail,Oulu,0
TRX_0018194,ACC_0011,2025-09-28 07:45:57,46.38,Online Retail,Turku,0
TRX_0018195,ACC_0206,2025-09-16 23:39:08,205.68,Utility Bill,Espoo,0
TRX_0018196,ACC_0412,2025-09-13 01:21:04,112.54,Fast Food,Espoo,0
TRX_0018197,ACC_0157,2025-09-30 12:40:07,56.83,Groceries,Oulu,0
TRX_0018198,ACC_0324,2025-09-22 16:44:13,185.41,Fast Food,Helsinki,0
TRX_0018199,ACC_0438,2025-10-02 22:01:20,140.85,Online Retail,Tampere,0
TRX_0018200,ACC_0283,2025-09-17 13:14:32,88.5,Jewelry,Turku,0
TRX_0018201,ACC_0110,2025-09-22 07:58:02,119.63,Subscription,Tampere,0
TRX_0018202,ACC_0196,2025-10-05 02:51:35,84.11,Groceries,Espoo,0
TRX_0018203,ACC_0335,2025-09-16 14:54:17,46.98,Groceries,Turku,0
TRX_0018204,ACC_0035,2025-09-18 18:18:23,188.38,Gas Station,Tampere,0
TRX_0018205,ACC_0357,2025-09-24 17:09:29,104.03,Subscription,Oulu,0
TRX_0018206,ACC_0457,2025-10-03 23:30:10,45.58,Groceries,Vantaa,0
TRX_0018207,ACC_0377,2025-09-15 09:22:20,225.28,Jewelry,Vantaa,0
TRX_0018208,ACC_0472,2025-10-07 13:10:15,282.41,Subscription,Oulu,0
TRX_0018209,ACC_0406,2025-09-26 16:20:59,148.28,Jewelry,Tampere,0
TRX_0018210,ACC_0035,2025-09-24 00:50:29,29.03,ATM Withdrawal,Vantaa,0
TRX_0018211,ACC_0325,2025-10-11 18:44:28,64.9,ATM Withdrawal,Oulu,0
TRX_0018212,ACC_0309,2025-10-01 02:25:21,46.51,Gas Station,Vantaa,0
TRX_0018213,ACC_0058,2025-10-09 06:18:25,259.6,Groceries,Helsinki,0
TRX_0018214,ACC_0229,2025-10-01 18:05:38,113.79,Jewelry,Oulu,0
TRX_0018215,ACC_0360,2025-10-11 06:55:19,397.68,Travel,Vantaa,0
TRX_0018216,ACC_0313,2025-10-05 18:59:14,119.33,Fast Food,Tampere,0
TRX_0018217,ACC_0234,2025-09-16 07:17:43,298.29,Gambling,Oulu,0
TRX_0018218,ACC_0389,2025-10-02 23:04:44,101.69,Gas Station,Oulu,0
TRX_0018219,ACC_0447,2025-10-09 17:47:18,303.92,Jewelry,Turku,0
TRX_0018220,ACC_0023,2025-10-10 08:51:38,100.04,Gas Station,Espoo,0
TRX_0018221,ACC_0205,2025-09-14 23:21:30,153.64,Utility Bill,Turku,0
TRX_0018222,ACC_0234,2025-10-08 13:25:14,250.49,Gas Station,Tampere,0
TRX_0018223,ACC_0326,2025-09-16 09:24:15,99.15,Gambling,Tampere,0
TRX_0018224,ACC_0393,2025-09-18 20:53:36,22.09,ATM Withdrawal,Turku,0
TRX_0018225,ACC_0086,2025-09-20 22:20:57,330.44,Gas Station,Tampere,0
TRX_0018226,ACC_0244,2025-09-19 23:31:14,24.33,Fast Food,Espoo,0
TRX_0018227,ACC_0348,2025-09-24 02:06:42,26.46,Subscription,Turku,0
TRX_0018228,ACC_0128,2025-10-08 03:03:03,40.54,Online Retail,Vantaa,0
TRX_0018229,ACC_0416,2025-09-21 04:41:21,16.36,Travel,Espoo,0
TRX_0018230,ACC_0123,2025-10-11 05:46:27,65.62,Gambling,Vantaa,0
TRX_0018231,ACC_0031,2025-09-18 23:06:53,245.87,Fast Food,Vantaa,0
TRX_0018232,ACC_0125,2025-09-27 15:47:11,52.13,Gas Station,Tampere,0
TRX_0018233,ACC_0457,2025-09-20 23:15:51,67.46,Online Retail,Vantaa,0
TRX_0018234,ACC_0247,2025-09-17 03:07:44,192.03,Electronics,Espoo,0
TRX_0018235,ACC_0249,2025-09-16 20:56:50,157.16,Gas Station,Espoo,0
TRX_0018236,ACC_0010,2025-10-09 06:48:41,16.59,Gambling,Tampere,0
TRX_0018237,ACC_0024,2025-10-10 02:17:46,106.69,Online Retail,Vantaa,0
TRX_0018238,ACC_0363,2025-10-03 21:15:56,126.69,Electronics,Helsinki,0
TRX_0018239,ACC_0103,2025-09-24 19:57:33,132.59,Electronics,Oulu,0
TRX_0018240,ACC_0158,2025-09-24 17:40:53,98.76,Utility Bill,Turku,0
TRX_0018241,ACC_0351,2025-09-30 03:58:12,163.4,Groceries,Vantaa,0
TRX_0018242,ACC_0459,2025-09-13 07:38:39,46.0,Travel,Espoo,0
TRX_0018243,ACC_0386,2025-10-01 14:53:46,73.99,Utility Bill,Oulu,0
TRX_0018244,ACC_0177,2025-09-25 07:30:35,35.41,Travel,Oulu,0
TRX_0018245,ACC_0230,2025-10-02 20:18:03,235.28,Jewelry,Espoo,0
TRX_0018246,ACC_0202,2025-10-09 09:08:13,138.88,ATM Withdrawal,Turku,0
TRX_0018247,ACC_0412,2025-10-09 02:48:35,81.24,Online Retail,Helsinki,0
TRX_0018248,ACC_0114,2025-10-10 04:30:59,188.1,Jewelry,Vantaa,0
TRX_0018249,ACC_0390,2025-09-18 19:32:22,22.26,Electronics,Vantaa,0
TRX_0018250,ACC_0217,2025-10-11 18:30:01,29.25,Groceries,Tampere,0
TRX_0018251,ACC_0391,2025-10-01 06:28:13,152.39,Fast Food,Oulu,0
TRX_0018252,ACC_0152,2025-10-05 00:27:26,111.47,Jewelry,Oulu,0
TRX_0018253,ACC_0473,2025-10-08 19:50:16,134.64,Electronics,Helsinki,0
TRX_0018254,ACC_0073,2025-10-09 14:11:38,199.35,Gambling,Oulu,0
TRX_0018255,ACC_0468,2025-09-12 20:18:36,110.13,Travel,Espoo,0
TRX_0018256,ACC_0119,2025-09-12 12:03:05,28.76,Gas Station,Tampere,0
TRX_0018257,ACC_0049,2025-09-11 21:05:31,46.52,Online Retail,Helsinki,0
TRX_0018258,ACC_0036,2025-09-18 22:33:54,130.86,Gambling,Turku,0
TRX_0018259,ACC_0107,2025-10-04 11:51:05,23.63,Fast Food,Turku,0
TRX_0018260,ACC_0493,2025-10-01 03:30:13,44.57,Electronics,Helsinki,0
TRX_0018261,ACC_0016,2025-09-19 07:48:56,110.98,Gas Station,Helsinki,0
TRX_0018262,ACC_0130,2025-10-11 08:07:13,88.38,Jewelry,Oulu,0
TRX_0018263,ACC_0401,2025-09-18 10:46:55,28.48,Fast Food,Vantaa,0
TRX_0018264,ACC_0293,2025-09-15 19:59:38,366.17,Subscription,Turku,0
TRX_0018265,ACC_0001,2025-09-27 04:39:19,69.29,ATM Withdrawal,Helsinki,0
TRX_0018266,ACC_0425,2025-09-27 03:34:50,45.08,Groceries,Oulu,0
TRX_0018267,ACC_0186,2025-09-29 21:35:41,64.07,Groceries,Oulu,0
TRX_0018268,ACC_0293,2025-09-13 09:32:49,248.79,Electronics,Vantaa,0
TRX_0018269,ACC_0121,2025-09-15 03:53:28,119.11,Groceries,Tampere,0
TRX_0018270,ACC_0480,2025-10-07 22:25:01,125.54,Groceries,Vantaa,0
TRX_0018271,ACC_0107,2025-10-02 22:19:40,284.41,Online Retail,Helsinki,0
TRX_0018272,ACC_0217,2025-10-10 05:42:01,94.33,Online Retail,Vantaa,0
TRX_0018273,ACC_0333,2025-10-04 01:05:49,51.17,Travel,Helsinki,0
TRX_0018274,ACC_0302,2025-09-29 23:00:09,135.66,Fast Food,Tampere,0
TRX_0018275,ACC_0083,2025-09-22 11:38:55,132.05,Gas Station,Turku,0
TRX_0018276,ACC_0078,2025-09-25 13:39:36,153.83,Jewelry,Tampere,0
TRX_0018277,ACC_0126,2025-10-02 11:23:46,279.67,Utility Bill,Turku,0
TRX_0018278,ACC_0485,2025-09-15 03:45:37,64.65,Electronics,Turku,0
TRX_0018279,ACC_0068,2025-09-28 08:40:24,122.58,Electronics,Helsinki,0
TRX_0018280,ACC_0306,2025-10-01 00:19:33,72.46,Jewelry,Oulu,0
TRX_0018281,ACC_0139,2025-09-29 08:04:27,38.05,Groceries,Oulu,0
TRX_0018282,ACC_0055,2025-09-23 11:53:42,34.78,Travel,Turku,0
TRX_0018283,ACC_0034,2025-09-30 12:54:22,72.52,Online Retail,Tampere,0
TRX_0018284,ACC_0431,2025-09-18 13:21:21,97.45,Fast Food,Espoo,0
TRX_0018285,ACC_0077,2025-09-15 10:56:41,133.46,Subscription,Espoo,0
TRX_0018286,ACC_0349,2025-09-27 20:09:49,80.32,ATM Withdrawal,Tampere,0
TRX_0018287,ACC_0455,2025-09-29 11:53:22,122.29,Fast Food,Vantaa,0
TRX_0018288,ACC_0091,2025-09-13 17:34:47,66.86,Fast Food,Espoo,0
TRX_0018289,ACC_0259,2025-10-07 14:41:57,55.88,Utility Bill,Vantaa,0
TRX_0018290,ACC_0319,2025-09-29 11:34:23,72.03,Electronics,Helsinki,0
TRX_0018291,ACC_0082,2025-09-26 05:38:24,54.59,Utility Bill,Oulu,0
TRX_0018292,ACC_0260,2025-10-05 06:02:04,309.32,Electronics,Vantaa,0
